Transaction_ID,Medicine_ID,Supplier_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Purchase_Price,Selling_Price,Manufacturing_Date,Expiry_Date,Days_To_Expire,Expiry_Status,Medicine_Name,Category_ID,Supplier_Name,Category_Name,Warehouse_Name
23165,M027,S016,3,225,110,22,42,2025-01-08 06:15:31.868,2027-05-21 06:15:31.868,375,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Mumbai
23166,M046,S005,2,269,178,51,60,2025-09-08 06:15:31.869,2026-11-20 06:15:31.869,193,Safe,Paracetamol,2.0,HealthPlus,Antibiotic,Pune
23167,M009,S003,4,372,104,89,132,2023-10-19 06:15:31.869,2025-07-21 06:15:31.869,-294,Expired,Aspirin,2.0,HealthPlus,Antibiotic,Delhi
23168,M040,S018,4,468,99,87,77,2023-12-26 06:15:31.869,2024-10-04 06:15:31.869,-584,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Delhi
23169,M025,S002,2,428,51,63,50,2024-09-28 06:15:31.869,2026-06-03 06:15:31.869,23,Expiring Soon,Vitamin C,2.0,HealthPlus,Antibiotic,Pune
23170,M044,S004,4,63,112,18,146,2024-12-24 06:15:31.869,2027-04-10 06:15:31.869,334,Safe,Aspirin,3.0,CureWell,Vitamin,Delhi
23171,M041,S006,3,433,144,34,134,2026-01-21 06:15:31.869,2027-07-14 06:15:31.869,429,Safe,Vitamin C,3.0,PharmaCare,Vitamin,Mumbai
23172,M023,S006,3,25,180,62,137,2024-03-28 06:15:31.869,2025-01-02 06:15:31.869,-494,Expired,Aspirin,1.0,PharmaCare,Painkiller,Mumbai
23173,M005,S012,4,224,84,66,115,2025-08-16 06:15:31.869,2026-06-14 06:15:31.869,34,Safe,Vitamin C,1.0,CureWell,Painkiller,Delhi
23174,M018,S012,1,497,174,26,35,2025-01-20 06:15:31.869,2027-01-25 06:15:31.869,259,Safe,Paracetamol,3.0,CureWell,Vitamin,Nagpur
23175,M040,S014,1,339,189,39,101,2025-01-21 06:15:31.869,2027-09-01 06:15:31.869,478,Safe,Amoxicillin,2.0,MedLife,Antibiotic,Nagpur
23176,M010,S006,2,114,73,13,46,2024-05-18 06:15:31.869,2026-10-23 06:15:31.869,165,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Pune
23177,M043,S014,3,56,62,76,124,2024-01-29 06:15:31.869,2025-01-30 06:15:31.869,-466,Expired,Aspirin,1.0,MedLife,Painkiller,Mumbai
23178,M033,S004,3,355,166,36,31,2025-04-29 06:15:31.870,2027-10-25 06:15:31.870,532,Safe,Aspirin,1.0,CureWell,Painkiller,Mumbai
23179,M012,S004,4,476,67,38,142,2025-09-28 06:15:31.870,2028-03-07 06:15:31.870,666,Safe,Paracetamol,1.0,CureWell,Painkiller,Delhi
23180,M050,S018,4,69,150,34,22,2025-12-17 06:15:31.870,2027-07-02 06:15:31.870,417,Safe,Amoxicillin,3.0,PharmaCare,Vitamin,Delhi
23181,M034,S010,2,383,114,70,134,2023-10-02 06:15:31.870,2024-04-19 06:15:31.870,-752,Expired,Ibuprofen,2.0,CureWell,Antibiotic,Pune
23182,M021,S019,1,205,95,57,105,2023-11-18 06:15:31.870,2026-05-13 06:15:31.870,2,Expiring Soon,Paracetamol,3.0,MedLife,Vitamin,Nagpur
23183,M026,S017,4,183,161,32,69,2024-03-24 06:15:31.871,2026-02-08 06:15:31.871,-92,Expired,Amoxicillin,1.0,HealthPlus,Painkiller,Delhi
23184,M033,S014,2,214,166,92,128,2023-09-28 06:15:31.871,2024-11-14 06:15:31.871,-543,Expired,Aspirin,1.0,MedLife,Painkiller,Pune
23185,M009,S008,4,380,87,76,150,2023-11-08 06:15:31.871,2026-07-01 06:15:31.871,51,Safe,Aspirin,2.0,PharmaCare,Antibiotic,Delhi
23186,M005,S018,3,192,60,47,143,2024-08-09 06:15:31.871,2025-06-28 06:15:31.871,-317,Expired,Vitamin C,1.0,PharmaCare,Painkiller,Mumbai
23187,M022,S007,2,114,181,47,136,2025-03-01 06:15:31.871,2025-10-10 06:15:31.871,-213,Expired,Amoxicillin,1.0,CureWell,Painkiller,Pune
23188,M038,S018,3,92,176,67,22,2024-05-23 06:15:31.871,2026-02-01 06:15:31.871,-99,Expired,Ibuprofen,1.0,PharmaCare,Painkiller,Mumbai
23189,M016,S010,2,61,191,41,137,2023-09-05 06:15:31.871,2024-09-27 06:15:31.871,-591,Expired,Paracetamol,1.0,CureWell,Painkiller,Pune
23190,M048,S011,4,199,90,100,136,2023-10-09 06:15:31.872,2026-05-29 06:15:31.872,18,Expiring Soon,Aspirin,3.0,PharmaCare,Vitamin,Delhi
23191,M013,S010,2,290,140,96,100,2023-09-08 06:15:31.872,2026-03-22 06:15:31.872,-50,Expired,Ibuprofen,2.0,CureWell,Antibiotic,Pune
23192,M006,S017,1,282,75,12,132,2024-06-26 06:15:31.872,2026-01-19 06:15:31.872,-112,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Nagpur
23193,M021,S017,2,127,85,99,22,2025-07-23 06:15:31.872,2026-04-27 06:15:31.872,-14,Expired,Paracetamol,3.0,HealthPlus,Vitamin,Pune
23194,M045,S018,1,139,105,95,137,2025-09-02 06:15:31.872,2027-01-08 06:15:31.872,242,Safe,Ibuprofen,1.0,PharmaCare,Painkiller,Nagpur
23195,M050,S007,3,64,160,73,147,2025-11-20 06:15:31.872,2026-07-09 06:15:31.872,59,Safe,Amoxicillin,3.0,CureWell,Vitamin,Mumbai
23196,M007,S007,2,392,190,79,144,2023-11-14 06:15:31.884,2024-06-02 06:15:31.884,-708,Expired,Vitamin C,2.0,CureWell,Antibiotic,Pune
23197,M018,S005,3,135,142,44,49,2024-06-12 06:15:31.884,2026-02-14 06:15:31.884,-86,Expired,Paracetamol,3.0,HealthPlus,Vitamin,Mumbai
23198,M005,S019,1,141,198,42,50,2023-08-27 06:15:31.884,2025-05-27 06:15:31.884,-349,Expired,Vitamin C,1.0,MedLife,Painkiller,Nagpur
23199,M026,S013,3,184,114,66,42,2024-12-26 06:15:31.886,2026-11-06 06:15:31.886,179,Safe,Amoxicillin,1.0,HealthPlus,Painkiller,Mumbai
23200,M007,S004,2,288,124,52,39,2025-07-18 06:15:31.897,2028-01-22 06:15:31.897,621,Safe,Vitamin C,2.0,CureWell,Antibiotic,Pune
23201,M004,S008,3,241,134,38,53,2024-03-03 06:15:31.897,2025-01-17 06:15:31.897,-479,Expired,Vitamin C,1.0,PharmaCare,Painkiller,Mumbai
23202,M046,S004,3,463,85,78,115,2024-04-14 06:15:31.897,2026-08-22 06:15:31.897,103,Safe,Paracetamol,2.0,CureWell,Antibiotic,Mumbai
23203,M017,S011,2,354,163,50,74,2023-12-25 06:15:31.897,2026-05-31 06:15:31.897,20,Expiring Soon,Ibuprofen,3.0,PharmaCare,Vitamin,Pune
23204,M001,S011,3,5,75,64,132,2025-11-24 06:15:31.897,2028-06-19 06:15:31.897,770,Safe,Amoxicillin,2.0,PharmaCare,Antibiotic,Mumbai
23205,M027,S007,4,6,140,27,85,2023-08-22 06:15:31.898,2025-02-24 06:15:31.898,-441,Expired,Paracetamol,3.0,CureWell,Vitamin,Delhi
23206,M006,S012,3,24,74,92,113,2025-09-17 06:15:31.898,2027-05-29 06:15:31.898,383,Safe,Ibuprofen,2.0,CureWell,Antibiotic,Mumbai
23207,M033,S011,4,343,188,40,133,2023-09-05 06:15:31.898,2025-06-24 06:15:31.898,-321,Expired,Aspirin,1.0,PharmaCare,Painkiller,Delhi
23208,M014,S014,2,127,87,69,101,2023-10-01 06:15:31.898,2024-06-27 06:15:31.898,-683,Expired,Ibuprofen,2.0,MedLife,Antibiotic,Pune
23209,M009,S005,3,96,175,27,83,2025-02-01 06:15:31.898,2025-10-01 06:15:31.898,-222,Expired,Aspirin,2.0,HealthPlus,Antibiotic,Mumbai
23210,M046,S014,1,255,101,76,58,2024-10-24 06:15:31.898,2025-12-15 06:15:31.898,-147,Expired,Paracetamol,2.0,MedLife,Antibiotic,Nagpur
23211,M033,S016,1,101,102,13,115,2025-08-28 06:15:31.899,2026-06-09 06:15:31.899,29,Expiring Soon,Aspirin,1.0,HealthPlus,Painkiller,Nagpur
23212,,S007,4,177,134,91,133,2025-03-19 06:15:31.899,2025-12-28 06:15:31.899,-134,Expired,,,CureWell,,Delhi
23213,M017,S020,3,316,149,39,26,2025-07-07 06:15:31.899,2026-08-18 06:15:31.899,99,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Mumbai
23214,M013,S011,4,17,192,72,24,2024-02-19 06:15:31.899,2025-03-02 06:15:31.899,-435,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Delhi
23215,M034,S012,2,375,89,49,48,2025-01-08 06:15:31.899,2027-09-19 06:15:31.899,496,Safe,Ibuprofen,2.0,CureWell,Antibiotic,Pune
23216,M004,S002,1,281,127,42,76,2024-03-05 06:15:31.899,2026-02-01 06:15:31.899,-99,Expired,Vitamin C,1.0,HealthPlus,Painkiller,Nagpur
23217,M025,S010,4,350,72,15,150,2024-03-19 06:15:31.899,2025-09-22 06:15:31.899,-231,Expired,Vitamin C,2.0,CureWell,Antibiotic,Delhi
23218,M023,S006,2,339,153,50,63,2025-01-08 06:15:31.899,2026-11-25 06:15:31.899,198,Safe,Aspirin,1.0,PharmaCare,Painkiller,Pune
23219,M033,S006,2,331,195,88,143,2025-08-21 06:15:31.899,2027-12-31 06:15:31.899,599,Safe,Aspirin,1.0,PharmaCare,Painkiller,Pune
23220,M029,S008,4,234,125,99,59,2023-09-26 06:15:31.899,2026-01-05 06:15:31.899,-126,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Delhi
23221,M007,S004,4,407,80,89,35,2024-03-19 06:15:31.899,2026-10-29 06:15:31.899,171,Safe,Vitamin C,2.0,CureWell,Antibiotic,Delhi
23222,M008,S013,4,21,167,15,80,2024-01-13 06:15:31.899,2025-11-01 06:15:31.899,-191,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Delhi
23223,M048,S005,1,283,162,26,38,2025-10-22 06:15:31.900,2027-08-27 06:15:31.900,473,Safe,Aspirin,3.0,HealthPlus,Vitamin,Nagpur
23224,M048,S010,3,243,175,93,108,2024-10-17 06:15:31.900,2025-08-14 06:15:31.900,-270,Expired,Aspirin,3.0,CureWell,Vitamin,Mumbai
23225,M028,S005,1,482,112,83,95,2023-12-10 06:15:31.900,2025-08-25 06:15:31.900,-259,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Nagpur
23226,M045,S006,3,383,96,72,134,2024-08-08 06:15:31.900,2026-01-30 06:15:31.900,-101,Expired,Ibuprofen,1.0,PharmaCare,Painkiller,Mumbai
23227,M038,S020,1,73,64,13,73,2024-08-03 06:15:31.900,2026-09-29 06:15:31.900,141,Safe,Ibuprofen,1.0,HealthPlus,Painkiller,Nagpur
23228,M025,S020,4,273,129,20,86,2025-04-07 06:15:31.900,2027-01-31 06:15:31.900,265,Safe,Vitamin C,2.0,HealthPlus,Antibiotic,Delhi
23229,M046,S001,3,112,137,57,114,2025-09-14 06:15:31.900,2027-12-12 06:15:31.900,580,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Mumbai
23230,M010,S020,1,155,81,98,119,2025-09-10 06:15:31.900,2027-10-08 06:15:31.900,515,Safe,Paracetamol,2.0,HealthPlus,Antibiotic,Nagpur
23231,M011,S020,2,234,118,72,100,2025-01-25 06:15:31.900,2027-07-17 06:15:31.900,432,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Pune
23232,M028,S017,3,73,147,74,63,2023-11-03 06:15:31.900,2024-12-21 06:15:31.900,-506,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
23233,M020,S014,2,404,123,86,92,2025-01-22 06:15:31.900,2025-09-01 06:15:31.900,-252,Expired,Vitamin C,2.0,MedLife,Antibiotic,Pune
23234,M020,S009,1,167,145,40,32,2026-01-20 06:15:31.900,2027-02-10 06:15:31.900,275,Safe,Vitamin C,2.0,PharmaCare,Antibiotic,Nagpur
23235,M047,S015,1,444,176,51,95,2025-12-30 06:15:31.900,2027-12-03 06:15:31.900,571,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
23236,M005,S004,1,200,103,66,95,2024-06-27 06:15:31.900,2025-07-09 06:15:31.900,-306,Expired,Vitamin C,1.0,CureWell,Painkiller,Nagpur
23237,M049,S013,3,335,156,37,127,2024-02-06 06:15:31.900,2025-06-14 06:15:31.900,-331,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Mumbai
23238,M011,S016,1,406,197,30,93,2024-07-07 06:15:31.901,2026-08-28 06:15:31.901,109,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Nagpur
23239,M017,S007,3,220,124,55,107,2023-11-01 06:15:31.901,2025-02-24 06:15:31.901,-441,Expired,Ibuprofen,3.0,CureWell,Vitamin,Mumbai
23240,M032,S015,3,457,164,45,117,2025-03-06 06:15:31.901,2026-07-23 06:15:31.901,73,Safe,Amoxicillin,3.0,PharmaCare,Vitamin,Mumbai
23241,M014,S013,4,167,161,35,81,2024-12-12 06:15:31.901,2027-03-15 06:15:31.901,308,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Delhi
23242,M040,S019,3,231,163,14,136,2025-10-11 06:15:31.901,2027-10-21 06:15:31.901,528,Safe,Amoxicillin,2.0,MedLife,Antibiotic,Mumbai
23243,M043,S011,2,121,60,56,134,2024-09-05 06:15:31.901,2025-05-16 06:15:31.901,-360,Expired,Aspirin,1.0,PharmaCare,Painkiller,Pune
23244,M035,S001,4,78,155,85,43,2025-08-08 06:15:31.901,2026-11-09 06:15:31.901,182,Safe,Vitamin C,1.0,PharmaCare,Painkiller,Delhi
23245,M042,S004,4,42,128,10,99,2024-12-09 06:15:31.901,2026-01-29 06:15:31.901,-102,Expired,Aspirin,1.0,CureWell,Painkiller,Delhi
23246,M049,S011,4,125,119,40,122,2024-05-22 06:15:31.901,2025-10-07 06:15:31.901,-216,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Delhi
23247,M008,S009,4,185,149,70,77,2024-12-01 06:15:31.901,2026-03-11 06:15:31.901,-61,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Delhi
23248,M019,S018,1,148,118,16,143,2024-10-13 06:15:31.902,2027-03-26 06:15:31.902,319,Safe,Paracetamol,3.0,PharmaCare,Vitamin,Nagpur
23249,M021,S002,4,483,187,48,148,2024-03-20 06:15:31.902,2025-01-05 06:15:31.902,-491,Expired,Paracetamol,3.0,HealthPlus,Vitamin,Delhi
23250,M029,S016,2,84,61,73,72,2024-08-25 06:15:31.902,2025-05-09 06:15:31.902,-367,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Pune
23251,M036,S007,3,158,92,80,127,2024-02-20 06:15:31.902,2025-03-19 06:15:31.902,-418,Expired,Paracetamol,2.0,CureWell,Antibiotic,Mumbai
23252,M023,S017,4,201,171,10,136,2025-08-04 06:15:31.902,2027-09-28 06:15:31.902,505,Safe,Aspirin,1.0,HealthPlus,Painkiller,Delhi
23253,M026,S019,1,284,101,10,75,2025-09-09 06:15:31.902,2028-03-16 06:15:31.902,675,Safe,Amoxicillin,1.0,MedLife,Painkiller,Nagpur
23254,M036,S007,4,178,153,22,143,2024-11-25 06:15:31.902,2026-07-08 06:15:31.902,58,Safe,Paracetamol,2.0,CureWell,Antibiotic,Delhi
23255,M039,S014,3,421,54,95,126,2023-11-14 06:15:31.902,2026-01-03 06:15:31.902,-128,Expired,Vitamin C,1.0,MedLife,Painkiller,Mumbai
23256,M009,S009,1,120,88,94,127,2024-11-21 06:15:31.902,2027-05-14 06:15:31.902,368,Safe,Aspirin,2.0,PharmaCare,Antibiotic,Nagpur
23257,M047,S005,1,111,90,74,24,2023-11-30 06:15:31.903,2026-01-28 06:15:31.903,-103,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Nagpur
23258,M012,S016,1,30,114,35,96,2024-12-17 06:15:31.903,2027-07-22 06:15:31.903,437,Safe,Paracetamol,1.0,HealthPlus,Painkiller,Nagpur
23259,M035,S014,3,160,146,40,83,2025-11-15 06:15:31.903,2027-04-16 06:15:31.903,340,Safe,Vitamin C,1.0,MedLife,Painkiller,Mumbai
23260,M035,S018,2,119,63,97,97,2025-12-10 06:15:31.903,2027-11-22 06:15:31.903,560,Safe,Vitamin C,1.0,PharmaCare,Painkiller,Pune
23261,,S009,1,203,177,99,29,2025-10-20 06:15:31.903,2026-07-23 06:15:31.903,73,Safe,,,PharmaCare,,Nagpur
23262,M022,S012,3,195,65,65,100,2024-01-11 06:15:31.903,2025-10-15 06:15:31.903,-208,Expired,Amoxicillin,1.0,CureWell,Painkiller,Mumbai
23263,M004,S011,2,457,183,68,105,2025-06-06 06:15:31.903,2027-06-23 06:15:31.903,408,Safe,Vitamin C,1.0,PharmaCare,Painkiller,Pune
23264,M003,S014,4,161,96,91,122,2024-09-27 06:15:31.903,2026-10-22 06:15:31.903,164,Safe,Aspirin,2.0,MedLife,Antibiotic,Delhi
23265,M019,S012,4,69,182,76,51,2025-09-01 06:15:31.903,2026-11-11 06:15:31.903,184,Safe,Paracetamol,3.0,CureWell,Vitamin,Delhi
23266,M047,S015,4,184,109,59,78,2024-04-14 06:15:31.903,2026-08-06 06:15:31.903,87,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Delhi
23267,M021,S011,3,370,158,75,122,2023-12-08 06:15:31.903,2026-08-07 06:15:31.903,88,Safe,Paracetamol,3.0,PharmaCare,Vitamin,Mumbai
23268,M034,S020,4,144,72,70,126,2024-11-20 06:15:31.904,2026-09-03 06:15:31.904,115,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Delhi
23269,M037,S019,3,192,116,26,33,2025-08-23 06:15:31.904,2028-02-10 06:15:31.904,640,Safe,Aspirin,3.0,MedLife,Vitamin,Mumbai
23270,M003,S004,4,345,187,29,86,2024-02-06 06:15:31.904,2025-06-16 06:15:31.904,-329,Expired,Aspirin,2.0,CureWell,Antibiotic,Delhi
23271,M045,S007,4,360,125,24,146,2024-06-06 06:15:31.904,2025-01-30 06:15:31.904,-466,Expired,Ibuprofen,1.0,CureWell,Painkiller,Delhi
23272,M047,S018,2,20,136,66,88,2023-08-19 06:15:31.904,2024-04-11 06:15:31.904,-760,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Pune
23273,M039,S003,2,256,122,92,122,2025-05-14 06:15:31.904,2026-06-29 06:15:31.904,49,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Pune
23274,M034,S001,2,402,92,49,136,2024-11-08 06:15:31.904,2027-06-13 06:15:31.904,398,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Pune
23275,M040,S013,3,34,196,75,94,2026-01-06 06:15:31.904,2028-06-23 06:15:31.904,774,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Mumbai
23276,M012,S019,3,388,164,44,127,2025-05-13 06:15:31.904,2026-10-24 06:15:31.904,166,Safe,Paracetamol,1.0,MedLife,Painkiller,Mumbai
23277,M009,S016,4,26,83,46,60,2026-01-23 06:15:31.904,2026-09-10 06:15:31.904,122,Safe,Aspirin,2.0,HealthPlus,Antibiotic,Delhi
23278,M016,S014,4,242,113,12,48,2025-08-24 06:15:31.905,2028-01-14 06:15:31.905,613,Safe,Paracetamol,1.0,MedLife,Painkiller,Delhi
23279,M027,S019,4,210,119,55,81,2024-04-03 06:15:31.905,2025-01-10 06:15:31.905,-486,Expired,Paracetamol,3.0,MedLife,Vitamin,Delhi
23280,M035,S009,3,433,164,20,71,2024-11-30 06:15:31.905,2027-01-18 06:15:31.905,252,Safe,Vitamin C,1.0,PharmaCare,Painkiller,Mumbai
23281,M015,S014,2,329,58,62,148,2023-12-01 06:15:31.905,2026-05-12 06:15:31.905,1,Expiring Soon,Amoxicillin,2.0,MedLife,Antibiotic,Pune
23282,M017,S014,4,29,129,97,60,2023-11-27 06:15:31.905,2024-08-10 06:15:31.905,-639,Expired,Ibuprofen,3.0,MedLife,Vitamin,Delhi
23283,M004,S010,4,270,112,20,66,2024-04-09 06:15:31.905,2025-11-18 06:15:31.905,-174,Expired,Vitamin C,1.0,CureWell,Painkiller,Delhi
23284,M045,S016,1,171,129,93,77,2025-09-11 06:15:31.905,2028-05-25 06:15:31.905,745,Safe,Ibuprofen,1.0,HealthPlus,Painkiller,Nagpur
23285,M049,S012,4,494,197,39,41,2024-09-28 06:15:31.905,2025-12-04 06:15:31.905,-158,Expired,Ibuprofen,2.0,CureWell,Antibiotic,Delhi
23286,M007,S010,4,114,195,16,26,2024-03-28 06:15:31.905,2026-03-23 06:15:31.905,-49,Expired,Vitamin C,2.0,CureWell,Antibiotic,Delhi
23287,M037,S009,3,362,80,60,141,2023-12-15 06:15:31.905,2025-05-31 06:15:31.905,-345,Expired,Aspirin,3.0,PharmaCare,Vitamin,Mumbai
23288,M012,S007,3,284,122,96,58,2023-12-10 06:15:31.906,2026-03-21 06:15:31.906,-51,Expired,Paracetamol,1.0,CureWell,Painkiller,Mumbai
23289,M009,S013,3,263,110,45,64,2023-10-18 06:15:31.906,2025-09-25 06:15:31.906,-228,Expired,Aspirin,2.0,HealthPlus,Antibiotic,Mumbai
23290,M039,S002,2,164,151,87,137,2024-08-23 06:15:31.906,2026-04-20 06:15:31.906,-21,Expired,Vitamin C,1.0,HealthPlus,Painkiller,Pune
23291,M001,S005,1,128,166,25,113,2024-10-17 06:15:31.906,2025-10-03 06:15:31.906,-220,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Nagpur
23292,M001,S002,3,96,69,30,131,2024-10-29 06:15:31.906,2026-09-23 06:15:31.906,135,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Mumbai
23293,M033,S008,4,238,93,61,144,2024-12-23 06:15:31.906,2026-08-17 06:15:31.906,98,Safe,Aspirin,1.0,PharmaCare,Painkiller,Delhi
23294,M016,S019,3,476,129,36,80,2023-09-04 06:15:31.906,2025-09-26 06:15:31.906,-227,Expired,Paracetamol,1.0,MedLife,Painkiller,Mumbai
23295,M043,S007,3,17,86,87,92,2024-02-24 06:15:31.906,2025-08-17 06:15:31.906,-267,Expired,Aspirin,1.0,CureWell,Painkiller,Mumbai
23296,M026,S020,3,188,152,100,134,2024-03-26 06:15:31.906,2025-02-22 06:15:31.906,-443,Expired,Amoxicillin,1.0,HealthPlus,Painkiller,Mumbai
23297,M005,S002,4,451,120,84,140,2024-08-10 06:15:31.906,2026-05-07 06:15:31.906,-4,Expired,Vitamin C,1.0,HealthPlus,Painkiller,Delhi
23298,M020,S011,1,247,149,69,125,2024-11-11 06:15:31.906,2026-01-15 06:15:31.906,-116,Expired,Vitamin C,2.0,PharmaCare,Antibiotic,Nagpur
23299,M016,S003,3,68,150,49,40,2024-06-20 06:15:31.906,2025-11-08 06:15:31.906,-184,Expired,Paracetamol,1.0,HealthPlus,Painkiller,Mumbai
23300,M019,S019,4,187,182,68,48,2024-05-10 06:15:31.907,2025-11-27 06:15:31.907,-165,Expired,Paracetamol,3.0,MedLife,Vitamin,Delhi
23301,M030,S017,1,126,182,83,20,2025-10-08 06:15:31.907,2027-03-22 06:15:31.907,315,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Nagpur
23302,M042,S011,3,223,125,15,74,2024-02-11 06:15:31.907,2024-11-27 06:15:31.907,-530,Expired,Aspirin,1.0,PharmaCare,Painkiller,Mumbai
23303,M004,S010,2,104,181,91,55,2024-11-24 06:15:31.907,2026-11-29 06:15:31.907,202,Safe,Vitamin C,1.0,CureWell,Painkiller,Pune
23304,M040,S007,1,125,159,98,146,2024-01-07 06:15:31.907,2026-08-31 06:15:31.907,112,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Nagpur
23305,M026,S015,3,436,159,63,82,2024-10-11 06:15:31.907,2027-06-05 06:15:31.907,390,Safe,Amoxicillin,1.0,PharmaCare,Painkiller,Mumbai
23306,M033,S012,3,474,119,90,69,2024-01-28 06:15:31.907,2025-03-11 06:15:31.907,-426,Expired,Aspirin,1.0,CureWell,Painkiller,Mumbai
23307,M048,S015,2,436,190,15,139,2023-11-03 06:15:31.907,2026-06-18 06:15:31.907,38,Safe,Aspirin,3.0,PharmaCare,Vitamin,Pune
23308,M023,S016,1,235,193,42,59,2025-12-02 06:15:31.907,2027-07-28 06:15:31.907,443,Safe,Aspirin,1.0,HealthPlus,Painkiller,Nagpur
23309,M001,S012,1,302,141,45,100,2025-10-12 06:15:31.907,2027-02-16 06:15:31.907,281,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Nagpur
23310,M014,S016,3,86,100,96,125,2023-11-17 06:15:31.908,2025-02-16 06:15:31.908,-449,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Mumbai
23311,M015,S009,3,214,52,13,90,2023-11-19 06:15:31.908,2026-08-14 06:15:31.908,95,Safe,Amoxicillin,2.0,PharmaCare,Antibiotic,Mumbai
23312,M022,S005,4,443,182,97,38,2025-01-22 06:15:31.908,2026-07-14 06:15:31.908,64,Safe,Amoxicillin,1.0,HealthPlus,Painkiller,Delhi
23313,M037,S006,4,25,74,87,24,2025-12-13 06:15:31.908,2027-05-23 06:15:31.908,377,Safe,Aspirin,3.0,PharmaCare,Vitamin,Delhi
23314,M022,S005,2,293,89,97,52,2024-12-25 06:15:31.908,2026-08-18 06:15:31.908,99,Safe,Amoxicillin,1.0,HealthPlus,Painkiller,Pune
23315,M038,S005,3,135,101,45,136,2025-07-26 06:15:31.908,2027-05-09 06:15:31.908,363,Safe,Ibuprofen,1.0,HealthPlus,Painkiller,Mumbai
23316,M001,S004,2,315,183,27,143,2024-02-08 06:15:31.908,2026-06-03 06:15:31.908,23,Expiring Soon,Amoxicillin,2.0,CureWell,Antibiotic,Pune
23317,M023,S001,3,51,130,53,106,2026-01-18 06:15:31.908,2028-07-08 06:15:31.908,789,Safe,Aspirin,1.0,PharmaCare,Painkiller,Mumbai
23318,M050,S018,2,200,170,99,85,2023-10-28 06:15:31.908,2025-05-20 06:15:31.908,-356,Expired,Amoxicillin,3.0,PharmaCare,Vitamin,Pune
23319,M035,S019,2,169,191,25,87,2024-10-08 06:15:31.908,2026-11-27 06:15:31.908,200,Safe,Vitamin C,1.0,MedLife,Painkiller,Pune
23320,M044,S003,3,2,74,91,123,2025-04-05 06:15:31.908,2027-06-19 06:15:31.908,404,Safe,Aspirin,3.0,HealthPlus,Vitamin,Mumbai
23321,M040,S016,4,94,67,30,76,2024-08-06 06:15:31.909,2026-08-15 06:15:31.909,96,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Delhi
23322,M049,S006,4,439,51,51,103,2024-05-03 06:15:31.909,2025-08-07 06:15:31.909,-277,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Delhi
23323,M023,S001,3,210,133,97,65,2025-11-19 06:15:31.909,2027-02-18 06:15:31.909,283,Safe,Aspirin,1.0,PharmaCare,Painkiller,Mumbai
23324,M046,S012,4,265,92,50,37,2025-12-07 06:15:31.909,2027-09-25 06:15:31.909,502,Safe,Paracetamol,2.0,CureWell,Antibiotic,Delhi
23325,M008,S009,4,432,139,95,71,2024-05-29 06:15:31.909,2025-12-10 06:15:31.909,-152,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Delhi
23326,M036,S009,1,251,67,36,142,2025-03-27 06:15:31.909,2027-08-17 06:15:31.909,463,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
23327,M023,S013,3,88,162,97,20,2023-08-18 06:15:31.909,2024-09-03 06:15:31.909,-615,Expired,Aspirin,1.0,HealthPlus,Painkiller,Mumbai
23328,M038,S017,4,116,60,44,64,2025-09-02 06:15:31.909,2026-04-24 06:15:31.909,-17,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Delhi
